source_id,designation,ra,dec,parallax,parallax_error,parallax_over_error,phot_g_mean_mag,bp_rp,pmra,pmdec,radial_velocity
1129149723913123456,Gaia DR3 1129149723913123456,176.9394079814786,78.69329745305299,190.32514271529305,0.019362431,9829.609,9.551337,2.701994,748.4182886031707,480.80430000482306,-111.504585
5985290231327158144,Gaia DR3 5985290231327158144,235.1951774625917,-51.028101306904475,187.7289806878707,0.04963138,3782.4656,12.7359295,4.2261887,1949.461491458244,-324.78911433214125,85.671814
3187115498866675456,Gaia DR3 3187115498866675456,75.4868052125233,-6.948587409027854,186.04662779359126,0.027749853,6704.4185,10.649305,3.0327492,-551.7464349149869,-533.648216597346,42.286324
3741297293732404352,Gaia DR3 3741297293732404352,206.4405658448607,14.885052704598573,183.99619525468464,0.025324116,7265.6514,7.6105833,2.1149225,1776.006179566446,-1455.155718005634,15.581262
470826482637310848,Gaia DR3 470826482637310848,67.81389197465391,58.969481205135885,181.2730074917688,0.02025858,8947.963,12.33619,0.44229984,1334.7796929514584,-1947.638150541708,
470826482637310080,Gaia DR3 470826482637310080,67.80919062832808,58.967979971547436,181.24383901243414,0.049853016,3635.5642,9.702565,2.8958826,1300.3647836025643,-2046.1055188965706,27.816954
939072613334579328,Gaia DR3 939072613334579328,103.70012922713916,33.266408018167255,179.06293491259635,0.027963677,6403.4116,8.863551,2.5611715,-726.6720778359679,-398.10237894601846,22.296476
6882963066420161664,Gaia DR3 6882963066420161664,313.1361327596479,-16.974558468206272,177.93122142191174,0.03653056,4870.7495,10.081701,2.9015598,-309.11501874685354,37.05090624523243,
2091177593123254016,Gaia DR3 2091177593123254016,278.90744884954285,32.994787158699616,175.79296679952537,0.046801604,3756.131,14.850962,5.1506624,-72.65040524928749,-755.1456226325628,
3209938366665770752,Gaia DR3 3209938366665770752,82.86754111476276,-3.6865276019053095,175.31313655111924,0.020392798,8596.816,7.1082892,2.121859,761.6309015978574,-2092.208719837279,8.195142
6305165514134625024,Gaia DR3 6305165514134625024,224.97665286074593,-18.53775641089888,174.02530425165742,1.9005988,91.56341,20.435377,1.975874,8.935928343633153,-9.867716145115926,
2940856402123426176,Gaia DR3 2940856402123426176,92.64357908167638,-21.86782311323394,173.57398583239672,0.017049566,10180.552,7.3134713,2.0742784,-135.6916079479044,-719.1781339548138,4.2265444
2261614264931057664,Gaia DR3 2261614264931057664,293.09759805108064,69.65345106254792,173.49391001786597,0.07480691,2319.2231,4.449041,0.9943154,597.3842379704172,-1738.2861023860867,26.55193
3340477717172813568,Gaia DR3 3340477717172813568,85.547707594821,12.482359917793618,172.67623105398982,0.028589318,6039.886,10.11378,2.8699055,1997.3418701227267,-1569.3549468971642,106.061874
6232511606838403968,Gaia DR3 6232511606838403968,224.37159427348143,-21.423140396261676,169.8842702825854,0.06534182,2599.9316,5.3640366,1.3236036,1031.4718694823848,-1723.6189029383202,26.751173
5918660719983560192,Gaia DR3 5918660719983560192,266.6334444727895,-57.32506180218072,169.8041953551915,0.046469025,3654.1372,9.592273,2.5847359,-1116.9094993763981,-1353.9274705312537,-43.794724
6663600360560306560,Gaia DR3 6663600360560306560,290.20411626707914,-45.57110617010142,169.23508466417934,0.05884779,2875.8105,10.752913,3.0468893,658.775373074398,-2896.149542992778,6.040898
2739689239311660672,Gaia DR3 2739689239311660672,357.3066038231343,2.3969179441959985,169.21632962255026,0.028058065,6030.9336,8.152917,2.095766,992.7203890285491,-968.8064663267655,-71.366135
4293318823182081408,Gaia DR3 4293318823182081408,289.2276515036191,5.162976302668586,169.06150528157374,0.023926072,7065.995,8.099911,2.378519,-579.0805296593278,-1332.8677163542409,35.329697
6002807341299977216,Gaia DR3 6002807341299977216,233.0469274248337,-41.28017408697192,168.9965073189456,0.027027713,6252.712,8.2741785,2.4276128,-1176.447023619858,-1030.9703349025851,21.063974
